JX474575.1.<1.>660	989021	species	Euxoa castanea	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;7100;95179;2555566;214144;989021
KR345828.1.<1.>571	1656712	species	Nysius groenlandicus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33343;33345;33347;33349;33351;33357;33359;7533;238750;236622;1656712
GU161040.1.<1.>635	2607063	species	Eucelatoria auriceps	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;27474;43917;179436;179461;2607063
JN275872.1.<1.>658	41430	species	Anopheles messeae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44482;44483;44484;44485;44533;41430
OP587167.1.<1.>658	869065	species	Anopheles vestitipennis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44482;190374;869065
PV852548.1.<1.>552	13732	genus	Trichiurus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489885;1489894;27770;173353;13732
KR788076.1.<1.>621	84691	species	Metapenaeopsis commensalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6684;111520;6685;84686;84691
KJ918112.1.<1.>459	2828436	species	Diestramima triangulata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;6993;6994;2018325;1069438;62768;317209;912235;2828436
KM621051.1.<1.>543	2890513	species	Chrysopilus luteolus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43735;1262365;92609;124301;2890513
OQ176500.1.<1.>637	1166907	species	Bembidion siticum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535382;41073;686349;60797;60800;443490;1166907
MG103886.1.<1.>600	2420263	species	Cardiodactylus quatei	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33341;6993;6994;2174975;70906;6995;209013;323462;2420263
KJ090951.1.<1.>632	1790242	species	Tipula arctica	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43789;41829;41042;52735;41043;1690406;1790242
KJ719613.1.<1.>619	40077	species	Phoebis sennae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;7114;42450;40076;40077
KX424756.1.<1.>586	1870133	species	Ocnogyna corsica	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;695564;30225;1945703;695159;1870133
MF875793.1.<1.>564	869065	species	Anopheles vestitipennis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43816;7164;44482;190374;869065
KR881586.1.<1.>588	1763951	species	Phygadeuon solidus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7401;7408;172379;2915333;172402;151710;1763951
OM547277.1.<1.>552	1817618	species	Bradysia trivittata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;7184;35571;1817618
MG313626.1.<1.>658	1220549	species	Amphibalanus improvisus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;116172;6675;6676;2899756;2899670;2899671;37806;2899660;637416;1220549
MF869788.1.<1.>588	994300	species	Prosimulium mixtum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7190;43813;44569;13645;994300
MW278074.1.<1.>658	31228	species	Pseudosuccinea columella	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216305;216307;977775;977779;216441;6521;31227;31228
HM064693.1.<1.>463	116844	genus	Diplostomum	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6157;6178;6179;2717078;757225;57254;116844
KR631693.1.<1.>588	115683	species	Panorpa acuta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;27420;50439;50440;115683
LC860042.1.<1.>659	3025950	species	Zygina rhamni	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;1955247;33365;33368;30102;33371;562032;562409;3025950
OR459066.1.<1.>616	1692337	species	Bicellaria furcifer	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;50672;1446258;92566;192473;1692337
MK227716.1.<1.>533	6720	species	Pacifastacus leniusculus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;6712;6724;6713;6719;6720
JF877367.1.<1.>658	2820131	species	Diogenes curvimanus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;6681;72041;6682;6683;6692;6738;6744;6749;1127697;2820131
KR953677.1.<1.>606	1073593	species	Scythris empetrella	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;173648;347748;1073593
KR581544.1.<1.>658	2026149	species	Argynnis coronis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;40037;127312;171801;42272;2026149
HM164525.1.<1.>620	1291787	species	Helina fulvisquama	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;57887;253425;1291787
KT140112.1.<1.>591	687054	species	Perispasta caeculalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37573;268499;40080;582127;687054
KM641331.1.<1.>579	1553837	species	Miscodera arctica	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535382;41073;706621;63870;1553836;1553837
KX603702.1.<686.>1	1882846	species	Carcinops torquatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41085;154140;110043;154184;154185;877947;1882846
PQ770709.1.<1.>826	2083550	species	Catops simplex	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41085;75543;66535;144794;290665;2083550
OQ562048.1.<1.>658	1352472	species	Platycheirus rosarum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;34680;43838;226176;192444;1352472
OM830120.1.<1.>658	50033	species	Drosophila kanekoi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43845;46877;7215;32281;32335;50033
PV067783.1.<1.>741	6248	species	Strongyloides stercoralis	131567;2759;33154;33208;6072;33213;33317;1206794;6231;119089;6236;6300;2082223;2082224;6246;6247;6248
FR693850.1.<1.>658	1981004	species	Columbella rustica	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;69555;6479;216303;74056;1665551;1981004
PP148660.1.<1.>651	2578501	species	Conchapelopia melanops	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43810;55261;891881;2578501
GU206190.1.<1.>636	1372348	species	Cryptophasa alphitodes	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;347744;753297;1372348
MH123939.1.<1.>603	2927062	species	Porphyra luchea	131567;2759;2763;2797;29216;31345;2784;2927062
MG438601.1.<1.>609	55100	species	Dendroides canadensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71527;55098;55099;55100
JQ982096.1.<1.>1240	6656	phylum	Arthropoda	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656
GU232724.1.<1.>710	104777	species	Brachionus calyciflorus	131567;2759;33154;33208;6072;33213;33317;2697495;2697496;10190;2816136;10191;1709201;84394;10193;10194;104777
KP040837.1.<1.>634	1740197	species	Eumerus feae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;34680;115244;115320;224220;1740197
MH940304.1.<1.>582	1916785	species	Sicyopus zosterophorus	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489875;1489878;8219;8220;497679;936280;1916785
KM111659.1.<1.>621	637858	species	Ypthima multistriata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;33415;42282;1664843;270059;637858
KM952697.1.<1.>577	1897866	species	Boletina minuta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;29035;397110;397111;1897866
MW535613.1.<1.>566	259244	species	Sylvicola alternatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;43792;52748;52751;52753;259244
GQ482705.1.<1.>694	48155	species	Sylvia atricapilla	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;8457;32561;1329799;8492;436486;436489;436491;436492;8782;8825;3078114;3073808;3073809;9126;2116661;36270;552881;43162;48155
JN181209.1.<1.>646	1720823	species	Haplothrips verbasci	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;30262;38135;38136;38137;453038;450987;450996;1720823
JQ277270.1.<1.>654	346700	species	Anisodactylus poeciloides	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535382;41073;71541;60759;247340;346700
KY982200.1.<1.>1078	3119994	species	Hyposmocoma divisa	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;173647;248746;545366;3119994
MF863619.1.<1.>564	170334	species	Synuchus dubius	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535382;41073;706613;586004;170333;170334
MG400562.1.<1.>588	7163	species	Aedes vexans	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41827;7157;43817;1056966;7158;53540;7163
MG086826.1.<1.>618	48374	species	Drosophila micromyia	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43845;46877;7215;504493;48384;48301;48303;48357;48374
PQ723606.1.5407.6957	117571	clade	Euteleostomi	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571
AY996123.1.<1.>348	329454	species	Eulalia mustela	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6340;6341;105390;6348;195257;251454;329454
FJ158951.1.<1.>554	107018	species	Wiseana signata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41020;92005;41021;107012;107018
OQ889160.1.5343.>6787	2003782	species	Stephanorhinus kirchbergensis	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;9787;9803;2003758;2003782
KC185753.1.<1.>690	217634	species	Anoplophora glabripennis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71528;34667;79514;192383;157304;217634
KR717477.1.<1.>537	42028	species	Drosophila limbata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43845;46877;7215;32281;32320;42028
MW093414.1.<1.>658	1663088	species	Botanophila discreta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;30062;1993396;392042;1663088
KX107613.1.<1.>658	1587011	species	Anisodactylus signatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535382;41073;71541;60759;247340;1587011
OM593058.1.<1.>658	3376713	species	Campylomyza cornuta	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;33406;1588181;2338595;3376713
MT614073.1.<1.>592	500707	species	Dioryctria mendacella	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37573;7135;40083;305659;500707
MN363235.1.<1.>658	2546108	species	Abantiades argentata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41020;92005;41021;1368833;2546108
PV656097.1.<1.>590	6960	subphylum	Hexapoda	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960
MH611060.1.<1.>658	3056719	species	Spicauda simplicius	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;40092;40093;1053962;2558922;2233756;3056719
MZ317573.1.<1.>678	274704	subfamily	Pteroinae	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489922;8111;8107;8108;274704
KY176571.1.<1.>642	8245	species	Xiphias gladius	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489904;1489906;8243;8244;8245
LC326565.1.<1.>414	1168679	species	Rhyothemis severini	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33339;6961;2510002;6962;3425628;6964;229387;1168679
KT448673.1.<1.1538	104431	clade	Obtectomera	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431
GU126097.1.<1.>583	1232801	species	Amphibalanus amphitrite	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;116172;6675;6676;2899756;2899670;2899671;37806;2899660;637416;1232801
MN670379.1.<1.>640	1560379	species	Homidia sinensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;30001;730330;79707;48704;50238;301513;1560379
KP648641.1.<1.>591	1108580	species	Estrandia grandaeva	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6893;6905;74971;74974;74975;81835;247616;1108579;1108580
HM872962.1.<1.>658	95213	species	Gluphisia septentrionis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;37571;319762;95212;95213
MF852252.1.<1.>588	1987665	species	Megaselia zonata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43739;36164;43831;192434;36165;1987665
MN608227.1.<1.>576	102324	species	Modiolus auriculatus	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6544;2785011;6545;6546;106220;6547;301957;40255;102324
MH999615.1.<1.>609	498689	species	Phytomyza ranunculivora	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43749;127399;127400;132616;498689
HM425578.1.<1.>554	115328	species	Toxomerus geminatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;34680;43838;115326;115327;115328
KT108015.1.<1.>579	2705828	species	Neaveia lamborni	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;27544;124348;124386;2705827;2705828
KU602018.1.<1.>1098	321196	species	Sarcophaga misera	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7381;43916;7384;236854;321196
KC935234.1.<1.>826	41103	genus	Cercyon	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41085;75542;41102;1383126;41103
MF820944.1.<1.>552	1828784	species	Limnophyes vrangelensis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43808;190098;1828784
OR510003.1.<1.>1089	2927186	species	Patania ultimalis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37573;268499;581380;1004743;2927186
PP966341.1.<1.>635	80970	species	Amphiprion clarkii	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489908;1489909;30863;80969;80970
MN346198.1.<1.>624	475340	species	Oxytenis modestia	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37569;7117;475335;475336;475340
OR533649.1.<1.>656	7376	species	Lucilia illustris	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43755;7371;43914;7374;7376
KR113655.1.<1.>552	1410445	species	Folsomia quadrioculata L1	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;30001;730330;730333;36141;187620;158440;1410445
KR096159.1.<1.>603	1720615	species	Punctoribates punctum	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6946;83137;66551;229894;66568;1686804;1686748;1720615
JX424248.1.<1.>402	41084	suborder	Polyphaga	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084
KT090082.1.<1.>551	1496503	species	Spilosoma pteridis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;695564;30225;1945703;214365;1496503
MF868117.1.<1.>591	878056	species	Leistus spinibarbis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41071;535382;41073;71539;60833;60836;878056
GU670605.1.<1.>658	9888	species	Muntiacus muntjak	131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;9845;35500;9850;34877;9885;9888
OM593008.1.<1.>519	7148	suborder	Nematocera	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148
EU584414.1.<1.>654	1086771	species	Parasyrphus tarsatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43737;43740;34680;43838;115274;414844;1086771
OP084720.1.<1.>657	696404	species	Galba meridensis	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6448;216305;216307;977775;977779;216441;6521;401861;696404
FJ225889.1.<1.>577	99232	species	Spinturnix myoti	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;6843;6854;6933;6934;34634;281668;1723665;41438;99230;99231;99232
KX714892.1.<1.>618	885944	species	Stygiopontius pectinatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6657;2172821;72037;6830;116569;116571;72033;298483;885940;885944
OM591363.1.<1.>528	594379	species	Aleurothrixus floccosus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33342;7524;33373;33377;7036;33379;292573;594379
MF720782.1.<1.>579	1477564	species	Phortica subradiata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43846;46881;106236;462262;1489339;1477564
MW473996.1.<1.>661	268289	species	Lutzomyia hartmanni	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;41831;7197;7198;7199;252616;268289
MW139307.1.<1.>644	2492637	species	Dicerapanorpa magna	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;27420;50439;1617320;2492637
MG355916.1.<1.>321	7422	superfamily	Chalcidoidea	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;1955251;7422
KJ386483.1.<1.>600	1488988	species	Xestia alaskae	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37570;7100;95179;2555566;320016;1488988
MG111460.1.<1.>576	2867170	species	Hydrotaea pandellei	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;307266;58282;221904;2867170
KY842679.1.<1.>658	1588204	species	Longitarsus echii	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7041;41084;41088;71528;27439;63710;131578;294674;1588204
KM617232.1.<1.>563	611560	species	Oliveridia tricornis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43808;611366;611560
MN311069.1.<1.>654	997031	species	Pseudopolydora achaeta	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6340;6341;105389;105391;46589;46599;997029;997031
MN360476.1.<1.>611	307030	species	Cherokia georgiana	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;61985;7553;118561;71419;382860;1649065;482857;307029;307030
MG128273.1.<1.>579	2664677	species	Pseudolycoriella wernermohrigi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43784;41830;7184;1260852;2664677
MF717344.1.<1.>561	1051990	species	Endochironomus tendens	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;54970;72530;891889;1051990
MT040671.1.<1.>559	1615861	species	Westralunio carteri	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6544;2785011;6599;47520;47521;47522;96925;1615860;1615861
PP537989.1.<1.>1026	6185	species	Schistosoma haematobium	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6157;6178;6179;6180;31244;31245;6181;6185
KR729519.1.<1.>549	611450	species	Corynoneura scutellata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43786;41828;7149;43808;611344;611450
KX433184.1.<1.>620	1385261	species	Heptamelus dahlbomi	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;85772;27532;112285;1385260;1385261
HQ004978.1.<1.>658	1448916	species	Scrobipalpa acuminatella	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;37581;32434;347697;687130;1448916
KP697572.1.<1.>699	1631365	species	Leucophenga rectinervis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43741;43746;7214;43846;46882;46883;7329;1631365
JQ530127.1.<1.>658	169041	species	Metarhizium guizhouense	131567;2759;33154;4751;451864;4890;716545;147538;716546;715989;147550;222543;5125;34397;5529;169041
KR506501.1.<1.>594	1824836	species	Thaduka multicaudata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37572;27544;42300;191982;1824835;1824836
LC703754.1.<1.>661	3246432	species	Odhneripisidium japonicum	131567;2759;33154;33208;6072;33213;33317;2697495;1206795;6447;6544;2785011;6599;735337;2785015;2908833;6580;1176408;55711;2856469;3246432
KR475986.1.<1.>543	2059491	species	Psychodopygus carrerai	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7148;43787;41831;7197;7198;252610;2059491
MG353064.1.<1.>471	7422	superfamily	Chalcidoidea	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;1955251;7422
MG485352.1.<1.>465	2999115	species	Diglyphus difasciatus	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;1955251;7422;107755;150275;108640;2999115
JQ288066.1.<1.>623	1887260	species	Zaphne subarctica	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;30062;1993396;392058;1887260
MF742657.1.<1.>564	1266098	species	Endotricha psammitis	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;85604;7088;41191;41196;41197;37567;104431;37573;7135;299347;1101094;1266098
JX970255.1.<1.>578	1291794	species	Helina obscurata	131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7147;7203;43733;480118;480117;43738;43742;43754;7366;57887;253425;1291794
